machine,source_archive,source_archive_sha256,remote_generated_at,run_id,run_dir,protocol,route_id,run_status,manifest_jobs,prediction_jobs,missing_artifacts,board_file,audit_file,jobs_file,board_n_jobs,mean,std,min,max
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,autofill_A_20260522_233115_001_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet,outputs/autofill_A_20260522_233115_001_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet/fixed_crop_ea_whitening_eps3e4_fbstcnet,p3_nested_selection,fixed_crop_ea_whitening_eps3e4_fbstcnet,complete,20,5,0,outputs/autofill_A_20260522_233115_001_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol3_board.csv,outputs/autofill_A_20260522_233115_001_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol3_audit.json,outputs/autofill_A_20260522_233115_001_p3_fixed_crop_ea_whitening_eps3e4_fbstcnet/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol3_jobs.csv,5,0.7084661866666667,0.02367586844702246,0.683704,0.7488640000000001
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,autofill_A_20260522_233119_002_p3_fixed_crop_ea_whitening_eps1e3_fbstcnet,outputs/autofill_A_20260522_233119_002_p3_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet,p3_nested_selection,fixed_crop_ea_whitening_eps1e3_fbstcnet,complete,20,5,0,outputs/autofill_A_20260522_233119_002_p3_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol3_board.csv,outputs/autofill_A_20260522_233119_002_p3_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol3_audit.json,outputs/autofill_A_20260522_233119_002_p3_fixed_crop_ea_whitening_eps1e3_fbstcnet/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol3_jobs.csv,5,0.7082009066666667,0.02292837189965886,0.6829133333333334,0.7465354666666667
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,autofill_A_20260522_233123_003_p3_fixed_crop_whitening_eps3e4_fbstcnet,outputs/autofill_A_20260522_233123_003_p3_fixed_crop_whitening_eps3e4_fbstcnet/fixed_crop_whitening_eps3e4_fbstcnet,p3_nested_selection,fixed_crop_whitening_eps3e4_fbstcnet,complete,20,5,0,outputs/autofill_A_20260522_233123_003_p3_fixed_crop_whitening_eps3e4_fbstcnet/fixed_crop_whitening_eps3e4_fbstcnet/protocol3_board.csv,outputs/autofill_A_20260522_233123_003_p3_fixed_crop_whitening_eps3e4_fbstcnet/fixed_crop_whitening_eps3e4_fbstcnet/protocol3_audit.json,outputs/autofill_A_20260522_233123_003_p3_fixed_crop_whitening_eps3e4_fbstcnet/fixed_crop_whitening_eps3e4_fbstcnet/protocol3_jobs.csv,5,0.7121024533333333,0.033147050032602106,0.6709709333333332,0.7713106666666668
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,autofill_A_20260522_233127_004_p3_fixed_crop_car_fbstcnet,outputs/autofill_A_20260522_233127_004_p3_fixed_crop_car_fbstcnet/fixed_crop_car_fbstcnet,p3_nested_selection,fixed_crop_car_fbstcnet,complete,20,5,0,outputs/autofill_A_20260522_233127_004_p3_fixed_crop_car_fbstcnet/fixed_crop_car_fbstcnet/protocol3_board.csv,outputs/autofill_A_20260522_233127_004_p3_fixed_crop_car_fbstcnet/fixed_crop_car_fbstcnet/protocol3_audit.json,outputs/autofill_A_20260522_233127_004_p3_fixed_crop_car_fbstcnet/fixed_crop_car_fbstcnet/protocol3_jobs.csv,5,0.7249589866666666,0.03793880106230502,0.6859613333333332,0.791696
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,autofill_A_20260522_233131_005_p3_fixed_crop_ea_fbstcnet_m_conn_light,outputs/autofill_A_20260522_233131_005_p3_fixed_crop_ea_fbstcnet_m_conn_light/fixed_crop_ea_fbstcnet_m_conn_light,p3_nested_selection,fixed_crop_ea_fbstcnet_m_conn_light,complete,20,5,0,outputs/autofill_A_20260522_233131_005_p3_fixed_crop_ea_fbstcnet_m_conn_light/fixed_crop_ea_fbstcnet_m_conn_light/protocol3_board.csv,outputs/autofill_A_20260522_233131_005_p3_fixed_crop_ea_fbstcnet_m_conn_light/fixed_crop_ea_fbstcnet_m_conn_light/protocol3_audit.json,outputs/autofill_A_20260522_233131_005_p3_fixed_crop_ea_fbstcnet_m_conn_light/fixed_crop_ea_fbstcnet_m_conn_light/protocol3_jobs.csv,5,0.7104354133333334,0.030167210304829686,0.6782546666666667,0.7657226666666667
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,autofill_A_20260522_233135_006_p3_fixed_crop_ea_fbstcnet_c_only,outputs/autofill_A_20260522_233135_006_p3_fixed_crop_ea_fbstcnet_c_only/fixed_crop_ea_fbstcnet_c_only,p3_nested_selection,fixed_crop_ea_fbstcnet_c_only,complete,20,5,0,outputs/autofill_A_20260522_233135_006_p3_fixed_crop_ea_fbstcnet_c_only/fixed_crop_ea_fbstcnet_c_only/protocol3_board.csv,outputs/autofill_A_20260522_233135_006_p3_fixed_crop_ea_fbstcnet_c_only/fixed_crop_ea_fbstcnet_c_only/protocol3_audit.json,outputs/autofill_A_20260522_233135_006_p3_fixed_crop_ea_fbstcnet_c_only/fixed_crop_ea_fbstcnet_c_only/protocol3_jobs.csv,5,0.71244096,0.031001493207725002,0.6816413333333333,0.7664906666666665
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,autofill_A_20260523_002455_007_p2_fixed_crop_ea_fbstcnet_riem_guided_gate,outputs/autofill_A_20260523_002455_007_p2_fixed_crop_ea_fbstcnet_riem_guided_gate/fixed_crop_ea_fbstcnet_riem_guided_gate,p2_pseudo_public_holdout,fixed_crop_ea_fbstcnet_riem_guided_gate,complete,8,7,0,outputs/autofill_A_20260523_002455_007_p2_fixed_crop_ea_fbstcnet_riem_guided_gate/fixed_crop_ea_fbstcnet_riem_guided_gate/protocol2_board.csv,outputs/autofill_A_20260523_002455_007_p2_fixed_crop_ea_fbstcnet_riem_guided_gate/fixed_crop_ea_fbstcnet_riem_guided_gate/protocol2_audit.json,outputs/autofill_A_20260523_002455_007_p2_fixed_crop_ea_fbstcnet_riem_guided_gate/fixed_crop_ea_fbstcnet_riem_guided_gate/protocol2_jobs.csv,7,0.6785714285714286,0.12542444943872308,0.375,0.75
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_branch_grid_A_20260522_1927_ea_eps3e4_fbstcnet_p2,outputs/backfill_branch_grid_A_20260522_1927_ea_eps3e4_fbstcnet_p2/fixed_crop_ea_whitening_eps3e4_fbstcnet,p2_pseudo_public_holdout,fixed_crop_ea_whitening_eps3e4_fbstcnet,complete,8,7,0,outputs/backfill_branch_grid_A_20260522_1927_ea_eps3e4_fbstcnet_p2/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol2_board.csv,outputs/backfill_branch_grid_A_20260522_1927_ea_eps3e4_fbstcnet_p2/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol2_audit.json,outputs/backfill_branch_grid_A_20260522_1927_ea_eps3e4_fbstcnet_p2/fixed_crop_ea_whitening_eps3e4_fbstcnet/protocol2_jobs.csv,7,0.6517857142857144,0.1492849548093387,0.2916666666666667,0.75
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_branch_grid_A_20260522_1929_ea_eps1e3_base_p1_seed123,outputs/backfill_branch_grid_A_20260522_1929_ea_eps1e3_base_p1_seed123/fixed_crop_ea_whitening_eps1e3_fbstcnet,p1_repeated_group_kfold,fixed_crop_ea_whitening_eps1e3_fbstcnet,complete,5,5,0,outputs/backfill_branch_grid_A_20260522_1929_ea_eps1e3_base_p1_seed123/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol1_board.csv,outputs/backfill_branch_grid_A_20260522_1929_ea_eps1e3_base_p1_seed123/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol1_audit.json,outputs/backfill_branch_grid_A_20260522_1929_ea_eps1e3_base_p1_seed123/fixed_crop_ea_whitening_eps1e3_fbstcnet/protocol1_jobs.csv,5,0.7056671999999999,0.038647324750972205,0.6638093333333334,0.7721466666666666
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_branch_grid_A_20260522_1930_ea_eps1e3_c_only_p1_seed42,outputs/backfill_branch_grid_A_20260522_1930_ea_eps1e3_c_only_p1_seed42/fixed_crop_ea_whitening_eps1e3_fbstcnet_c_only,p1_repeated_group_kfold,fixed_crop_ea_whitening_eps1e3_fbstcnet_c_only,complete,5,5,0,outputs/backfill_branch_grid_A_20260522_1930_ea_eps1e3_c_only_p1_seed42/fixed_crop_ea_whitening_eps1e3_fbstcnet_c_only/protocol1_board.csv,outputs/backfill_branch_grid_A_20260522_1930_ea_eps1e3_c_only_p1_seed42/fixed_crop_ea_whitening_eps1e3_fbstcnet_c_only/protocol1_audit.json,outputs/backfill_branch_grid_A_20260522_1930_ea_eps1e3_c_only_p1_seed42/fixed_crop_ea_whitening_eps1e3_fbstcnet_c_only/protocol1_jobs.csv,5,0.6857996799999999,0.02547085759269557,0.6592919999999999,0.7200493333333333
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_branch_grid_A_20260522_1937_ea_eps1e3_p_only_p1_seed123,outputs/backfill_branch_grid_A_20260522_1937_ea_eps1e3_p_only_p1_seed123/fixed_crop_ea_whitening_eps1e3_fbstcnet_p_only,p1_repeated_group_kfold,fixed_crop_ea_whitening_eps1e3_fbstcnet_p_only,complete,5,5,0,outputs/backfill_branch_grid_A_20260522_1937_ea_eps1e3_p_only_p1_seed123/fixed_crop_ea_whitening_eps1e3_fbstcnet_p_only/protocol1_board.csv,outputs/backfill_branch_grid_A_20260522_1937_ea_eps1e3_p_only_p1_seed123/fixed_crop_ea_whitening_eps1e3_fbstcnet_p_only/protocol1_audit.json,outputs/backfill_branch_grid_A_20260522_1937_ea_eps1e3_p_only_p1_seed123/fixed_crop_ea_whitening_eps1e3_fbstcnet_p_only/protocol1_jobs.csv,5,0.6944133333333333,0.04096936430907588,0.6460093333333333,0.7629920000000001
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_branch_grid_A_20260522_1945_ea_eps3e4_c_only_p1_seed123,outputs/backfill_branch_grid_A_20260522_1945_ea_eps3e4_c_only_p1_seed123/fixed_crop_ea_whitening_eps3e4_fbstcnet_c_only,p1_repeated_group_kfold,fixed_crop_ea_whitening_eps3e4_fbstcnet_c_only,complete,5,5,0,outputs/backfill_branch_grid_A_20260522_1945_ea_eps3e4_c_only_p1_seed123/fixed_crop_ea_whitening_eps3e4_fbstcnet_c_only/protocol1_board.csv,outputs/backfill_branch_grid_A_20260522_1945_ea_eps3e4_c_only_p1_seed123/fixed_crop_ea_whitening_eps3e4_fbstcnet_c_only/protocol1_audit.json,outputs/backfill_branch_grid_A_20260522_1945_ea_eps3e4_c_only_p1_seed123/fixed_crop_ea_whitening_eps3e4_fbstcnet_c_only/protocol1_jobs.csv,5,0.7074674133333333,0.019714657153088504,0.678832,0.7339306666666667
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_branch_grid_A_20260522_2000_ea_eps1e3_p_only_p1_seed789,outputs/backfill_branch_grid_A_20260522_2000_ea_eps1e3_p_only_p1_seed789/fixed_crop_ea_whitening_eps1e3_fbstcnet_p_only,p1_repeated_group_kfold,fixed_crop_ea_whitening_eps1e3_fbstcnet_p_only,complete,5,5,0,outputs/backfill_branch_grid_A_20260522_2000_ea_eps1e3_p_only_p1_seed789/fixed_crop_ea_whitening_eps1e3_fbstcnet_p_only/protocol1_board.csv,outputs/backfill_branch_grid_A_20260522_2000_ea_eps1e3_p_only_p1_seed789/fixed_crop_ea_whitening_eps1e3_fbstcnet_p_only/protocol1_audit.json,outputs/backfill_branch_grid_A_20260522_2000_ea_eps1e3_p_only_p1_seed789/fixed_crop_ea_whitening_eps1e3_fbstcnet_p_only/protocol1_jobs.csv,5,0.67417552,0.018865031500890757,0.6378586666666667,0.691104
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_branch_grid_A_20260522_2027_ea_eps3e4_c_only_p1_seed1024,outputs/backfill_branch_grid_A_20260522_2027_ea_eps3e4_c_only_p1_seed1024/fixed_crop_ea_whitening_eps3e4_fbstcnet_c_only,p1_repeated_group_kfold,fixed_crop_ea_whitening_eps3e4_fbstcnet_c_only,complete,5,5,0,outputs/backfill_branch_grid_A_20260522_2027_ea_eps3e4_c_only_p1_seed1024/fixed_crop_ea_whitening_eps3e4_fbstcnet_c_only/protocol1_board.csv,outputs/backfill_branch_grid_A_20260522_2027_ea_eps3e4_c_only_p1_seed1024/fixed_crop_ea_whitening_eps3e4_fbstcnet_c_only/protocol1_audit.json,outputs/backfill_branch_grid_A_20260522_2027_ea_eps3e4_c_only_p1_seed1024/fixed_crop_ea_whitening_eps3e4_fbstcnet_c_only/protocol1_jobs.csv,5,0.7069256533333333,0.03921982610444541,0.6494386666666666,0.7713573333333335
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_capacity_A_20260522_153823_sliding_ea_dual_graph_conformer_w6_s1_p3,outputs/backfill_capacity_A_20260522_153823_sliding_ea_dual_graph_conformer_w6_s1_p3/sliding_ea_dual_graph_conformer_w6_s1,p3_nested_selection,sliding_ea_dual_graph_conformer_w6_s1,complete,20,5,0,outputs/backfill_capacity_A_20260522_153823_sliding_ea_dual_graph_conformer_w6_s1_p3/sliding_ea_dual_graph_conformer_w6_s1/protocol3_board.csv,outputs/backfill_capacity_A_20260522_153823_sliding_ea_dual_graph_conformer_w6_s1_p3/sliding_ea_dual_graph_conformer_w6_s1/protocol3_audit.json,outputs/backfill_capacity_A_20260522_153823_sliding_ea_dual_graph_conformer_w6_s1_p3/sliding_ea_dual_graph_conformer_w6_s1/protocol3_jobs.csv,5,0.65088016,0.03271671662248113,0.5989866666666668,0.7004600000000001
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_capacity_A_20260522_155241_fixed_crop_ea_deformer_depth2_emb96_p3_extra,outputs/backfill_capacity_A_20260522_155241_fixed_crop_ea_deformer_depth2_emb96_p3_extra/fixed_crop_ea_deformer_depth2_emb96,p3_nested_selection,fixed_crop_ea_deformer_depth2_emb96,complete,20,5,0,outputs/backfill_capacity_A_20260522_155241_fixed_crop_ea_deformer_depth2_emb96_p3_extra/fixed_crop_ea_deformer_depth2_emb96/protocol3_board.csv,outputs/backfill_capacity_A_20260522_155241_fixed_crop_ea_deformer_depth2_emb96_p3_extra/fixed_crop_ea_deformer_depth2_emb96/protocol3_audit.json,outputs/backfill_capacity_A_20260522_155241_fixed_crop_ea_deformer_depth2_emb96_p3_extra/fixed_crop_ea_deformer_depth2_emb96/protocol3_jobs.csv,5,0.6803950933333333,0.03468739753539961,0.6286037333333333,0.7227306666666667
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_component_A_20260522_171650_sliding_window_conformer_lite_p2,outputs/backfill_component_A_20260522_171650_sliding_window_conformer_lite_p2/sliding_window_conformer_lite,p2_pseudo_public_holdout,sliding_window_conformer_lite,complete,8,7,0,outputs/backfill_component_A_20260522_171650_sliding_window_conformer_lite_p2/sliding_window_conformer_lite/protocol2_board.csv,outputs/backfill_component_A_20260522_171650_sliding_window_conformer_lite_p2/sliding_window_conformer_lite/protocol2_audit.json,outputs/backfill_component_A_20260522_171650_sliding_window_conformer_lite_p2/sliding_window_conformer_lite/protocol2_jobs.csv,7,0.6547619047619049,0.07374709341288016,0.5,0.75
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_diag_A_20260522_160445_srf_fbstcnet_gate_p2,outputs/backfill_diag_A_20260522_160445_srf_fbstcnet_gate_p2/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1,p2_pseudo_public_holdout,sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1,complete,8,7,0,outputs/backfill_diag_A_20260522_160445_srf_fbstcnet_gate_p2/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1/protocol2_board.csv,outputs/backfill_diag_A_20260522_160445_srf_fbstcnet_gate_p2/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1/protocol2_audit.json,outputs/backfill_diag_A_20260522_160445_srf_fbstcnet_gate_p2/sliding_window_srf_fbstcnet_gate_whitening_eps3e4_w6_s1/protocol2_jobs.csv,7,0.6517857142857142,0.08459922859257081,0.4583333333333333,0.7291666666666666
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_diag_A_20260522_160445_tuned_sliding_fbstcnet_zscore_only_p2,outputs/backfill_diag_A_20260522_160445_tuned_sliding_fbstcnet_zscore_only_p2/tuned_sliding_window_fbstcnet_zscore_only,p2_pseudo_public_holdout,tuned_sliding_window_fbstcnet_zscore_only,complete,8,7,0,outputs/backfill_diag_A_20260522_160445_tuned_sliding_fbstcnet_zscore_only_p2/tuned_sliding_window_fbstcnet_zscore_only/protocol2_board.csv,outputs/backfill_diag_A_20260522_160445_tuned_sliding_fbstcnet_zscore_only_p2/tuned_sliding_window_fbstcnet_zscore_only/protocol2_audit.json,outputs/backfill_diag_A_20260522_160445_tuned_sliding_fbstcnet_zscore_only_p2/tuned_sliding_window_fbstcnet_zscore_only/protocol2_jobs.csv,7,0.6488095238095238,0.057248166850212334,0.5208333333333334,0.7083333333333334
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_diverse_A_20260522_2029_fixed_crop_ea_fbcnet_train_aug_p1_seed123,outputs/backfill_diverse_A_20260522_2029_fixed_crop_ea_fbcnet_train_aug_p1_seed123/fixed_crop_ea_fbcnet_train_aug,p1_repeated_group_kfold,fixed_crop_ea_fbcnet_train_aug,complete,5,5,0,outputs/backfill_diverse_A_20260522_2029_fixed_crop_ea_fbcnet_train_aug_p1_seed123/fixed_crop_ea_fbcnet_train_aug/protocol1_board.csv,outputs/backfill_diverse_A_20260522_2029_fixed_crop_ea_fbcnet_train_aug_p1_seed123/fixed_crop_ea_fbcnet_train_aug/protocol1_audit.json,outputs/backfill_diverse_A_20260522_2029_fixed_crop_ea_fbcnet_train_aug_p1_seed123/fixed_crop_ea_fbcnet_train_aug/protocol1_jobs.csv,5,0.6626432000000001,0.026306446091726072,0.6207373333333334,0.6923322666666668
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_diverse_A_20260522_2042_fixed_crop_ea_fbcnet_train_aug_p3,outputs/backfill_diverse_A_20260522_2042_fixed_crop_ea_fbcnet_train_aug_p3/fixed_crop_ea_fbcnet_train_aug,p3_nested_selection,fixed_crop_ea_fbcnet_train_aug,complete,20,5,0,outputs/backfill_diverse_A_20260522_2042_fixed_crop_ea_fbcnet_train_aug_p3/fixed_crop_ea_fbcnet_train_aug/protocol3_board.csv,outputs/backfill_diverse_A_20260522_2042_fixed_crop_ea_fbcnet_train_aug_p3/fixed_crop_ea_fbcnet_train_aug/protocol3_audit.json,outputs/backfill_diverse_A_20260522_2042_fixed_crop_ea_fbcnet_train_aug_p3/fixed_crop_ea_fbcnet_train_aug/protocol3_jobs.csv,5,0.64102704,0.02779428147616305,0.6114816,0.6814962666666667
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_diverse_A_20260522_2044_fixed_crop_ea_deformer_depth1_emb64_p1_seed123,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_deformer_depth1_emb64_p1_seed123/fixed_crop_ea_deformer_depth1_emb64,p1_repeated_group_kfold,fixed_crop_ea_deformer_depth1_emb64,complete,5,5,0,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_deformer_depth1_emb64_p1_seed123/fixed_crop_ea_deformer_depth1_emb64/protocol1_board.csv,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_deformer_depth1_emb64_p1_seed123/fixed_crop_ea_deformer_depth1_emb64/protocol1_audit.json,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_deformer_depth1_emb64_p1_seed123/fixed_crop_ea_deformer_depth1_emb64/protocol1_jobs.csv,5,0.6702659733333333,0.0305757222154252,0.6365133333333333,0.7058933333333334
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_diverse_A_20260522_2044_fixed_crop_ea_lggnet_p1_seed456,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_lggnet_p1_seed456/fixed_crop_ea_lggnet,p1_repeated_group_kfold,fixed_crop_ea_lggnet,complete,5,5,0,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_lggnet_p1_seed456/fixed_crop_ea_lggnet/protocol1_board.csv,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_lggnet_p1_seed456/fixed_crop_ea_lggnet/protocol1_audit.json,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_lggnet_p1_seed456/fixed_crop_ea_lggnet/protocol1_jobs.csv,5,0.6610622933333333,0.06677319745302471,0.5797826666666667,0.7693248000000001
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_diverse_A_20260522_2044_fixed_crop_ea_tsception_train_aug_p1_seed123,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_tsception_train_aug_p1_seed123/fixed_crop_ea_tsception_train_aug,p1_repeated_group_kfold,fixed_crop_ea_tsception_train_aug,complete,5,5,0,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_tsception_train_aug_p1_seed123/fixed_crop_ea_tsception_train_aug/protocol1_board.csv,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_tsception_train_aug_p1_seed123/fixed_crop_ea_tsception_train_aug/protocol1_audit.json,outputs/backfill_diverse_A_20260522_2044_fixed_crop_ea_tsception_train_aug_p1_seed123/fixed_crop_ea_tsception_train_aug/protocol1_jobs.csv,5,0.63173744,0.03002608274084682,0.5964583999999999,0.6872392
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_ea_ablation_A_20260522_1910_noea_eps1e3_mconn_p1_seeds789_1024,outputs/backfill_ea_ablation_A_20260522_1910_noea_eps1e3_mconn_p1_seeds789_1024/fixed_crop_whitening_eps1e3_fbstcnet_m_conn_light,p1_repeated_group_kfold,fixed_crop_whitening_eps1e3_fbstcnet_m_conn_light,complete,10,10,0,outputs/backfill_ea_ablation_A_20260522_1910_noea_eps1e3_mconn_p1_seeds789_1024/fixed_crop_whitening_eps1e3_fbstcnet_m_conn_light/protocol1_board.csv,outputs/backfill_ea_ablation_A_20260522_1910_noea_eps1e3_mconn_p1_seeds789_1024/fixed_crop_whitening_eps1e3_fbstcnet_m_conn_light/protocol1_audit.json,outputs/backfill_ea_ablation_A_20260522_1910_noea_eps1e3_mconn_p1_seeds789_1024/fixed_crop_whitening_eps1e3_fbstcnet_m_conn_light/protocol1_jobs.csv,10,0.7133602933333334,0.04227919756412077,0.6295813333333333,0.7699544
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_ea_ablation_A_20260522_1911_ea_eps1e3_mconn_p1_seed42,outputs/backfill_ea_ablation_A_20260522_1911_ea_eps1e3_mconn_p1_seed42/fixed_crop_ea_whitening_eps1e3_fbstcnet_m_conn_light,p1_repeated_group_kfold,fixed_crop_ea_whitening_eps1e3_fbstcnet_m_conn_light,complete,5,5,0,outputs/backfill_ea_ablation_A_20260522_1911_ea_eps1e3_mconn_p1_seed42/fixed_crop_ea_whitening_eps1e3_fbstcnet_m_conn_light/protocol1_board.csv,outputs/backfill_ea_ablation_A_20260522_1911_ea_eps1e3_mconn_p1_seed42/fixed_crop_ea_whitening_eps1e3_fbstcnet_m_conn_light/protocol1_audit.json,outputs/backfill_ea_ablation_A_20260522_1911_ea_eps1e3_mconn_p1_seed42/fixed_crop_ea_whitening_eps1e3_fbstcnet_m_conn_light/protocol1_jobs.csv,5,0.7196723733333333,0.02786359313275539,0.6888696,0.7652533333333333
A,remote_protocol_scores_A.tgz,87d75a6bc9818fb7c6b9e2631c9ffb83016e353cae18d99be47b9fba7af70ffe,2026-05-23T23:51:59+0800,backfill_ea_ablation_A_20260522_1939_noea_eps3e4_base_p1_seed123,outputs/backfill_ea_ablation_A_20260522_1939_noea_eps3e4_base_p1_seed123/fixed_crop_whitening_eps3e4_fbstcnet,p1_repeated_group_kfold,fixed_crop_whitening_eps3e4_fbstcnet,complete,5,5,0,outputs/backfill_ea_ablation_A_20260522_1939_noea_eps3e4_base_p1_seed123/fixed_crop_whitening_eps3e4_fbstcnet/protocol1_board.csv,outputs/backfill_ea_ablation_A_20260522_1939_noea_eps3e4_base_p1_seed123/fixed_crop_whitening_eps3e4_fbstcnet/protocol1_audit.json,outputs/backfill_ea_ablation_A_20260522_1939_noea_eps3e4_base_p1_seed123/fixed_crop_whitening_eps3e4_fbstcnet/protocol1_jobs.csv,5,0.7055726933333333,0.03766364113511657,0.665268,0.7694533333333333
