route_id,model,config_status,summary_status,audit_decision,summary_protocol,summary_seeds,summary_jobs,summary_primary_metric,summary_mean,summary_min,summary_max,remote_p1_seeds_seen,remote_p1_seed_means,remote_p1_3seed_seeds,remote_p1_3seed_jobs,remote_p1_3seed_mean,remote_p1_5seed_seeds,remote_p1_5seed_jobs,remote_p1_5seed_mean,remote_p2_complete_runs,remote_p2_best_complete_mean,remote_p2_best_complete_jobs,remote_p3_complete_runs,remote_p3_best_complete_mean,remote_p3_best_complete_outer_jobs,lightweight_p1_mean,lightweight_p1_jobs,lightweight_p2_mean,lightweight_p2_jobs,lightweight_p3_mean,lightweight_p3_jobs,audit_json_metric,source_records,source_families,notes
fixed_crop_car_fbstcnet,fbstcnet,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.7065,,,"""42",123,456,789,"1024""",42=0.7164(jobs=5); 123=0.7207(jobs=5); 456=0.7148(jobs=5); 789=0.7107(jobs=5); 1024=0.7104(jobs=5),"""42",123,"456""",15/15,0.7173,"""42",123,456,789,"1024""",25/25,0.7146,1,0.6756,crop1=0.7083; crop2=0.7292; crop3=0.7708; crop4=0.7083; crop5=0.7083; random=0.7500; worst=0.3542,1,0.7250,outer0/seed42=0.6947; outer1/seed43=0.7140; outer2/seed44=0.7385; outer3/seed45=0.6860; outer4/seed46=0.7917,,,,,,,0.7065,28,candidate_audit_json;model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_deformer_lite_zscore_tuned,deformer_lite,IDEA,IDEA,PENDING_REMOTE_PROTOCOL_RUNS,fixed-crop no-EA Deformer-lite ablation,protocol default unless specified by run manifest,,exact_single_crop_expected_BA,,,,,,,,,,,,,,,,,,,,,,,,,1,model_deep_dive_markdown_table,route status unchanged; score ledger only
fixed_crop_ea_car_fbstcnet,fbstcnet,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6867,,,,,,0/15,,,0/25,,0,,,1,0.7071,outer0/seed42=0.7010; outer1/seed43=0.7030; outer2/seed44=0.7034; outer3/seed45=0.6599; outer4/seed46=0.7682,,,,,,,0.6867,8,candidate_audit_json;model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_cbramod,cbramod,IDEA,IDEA,PENDING_REAUDIT,P1,"""42",123,456,789,"1024""",25,exact_single_crop_expected_BA,0.6411,0.5677,0.7089,,,,,,,,,,,,,,,,,,,,,,2,model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_cbramod_candidate,cbramod,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6182,,,,,,0/15,,,0/25,,1,0.5774,crop1=0.6667; crop2=0.6042; crop3=0.6250; crop4=0.6667; crop5=0.6042; random=0.7083; worst=0.1667,1,0.6445,outer0/seed42=0.6455; outer1/seed43=0.6028; outer2/seed44=0.6803; outer3/seed45=0.6288; outer4/seed46=0.6651,,,,,,,0.6182,9,candidate_audit_json;model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_cbramod_patch125,cbramod,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6218,,,,,,,,,,,,,,,,,,,,,,,0.6218,5,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_cbramod_patch500,cbramod,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6178,,,,,,,,,,,,,,,,,,,,,,,0.6178,5,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_deformer,deformer_lite,CANDIDATE,CANDIDATE,PASS,P1,42,,exact_single_crop_expected_BA,0.6295,,,,,,,,,,,,,,,,,,,,,,,0.6295,3,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_deformer_depth1_emb64,deformer_lite,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6727,,,"""42",123,456,789,"1024""",42=0.6755(jobs=5); 123=0.6703(jobs=5); 456=0.6629(jobs=5); 789=0.6682(jobs=5); 1024=0.6696(jobs=5),"""42",123,"456""",15/15,0.6695,"""42",123,456,789,"1024""",25/25,0.6693,1,0.6310,crop1=0.6458; crop2=0.6250; crop3=0.7083; crop4=0.7292; crop5=0.7500; random=0.6667; worst=0.2917,1,0.6878,outer0/seed42=0.6862; outer1/seed43=0.6962; outer2/seed44=0.7294; outer3/seed45=0.6209; outer4/seed46=0.7065,,,,,,,0.6727,22,candidate_audit_json;model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_deformer_depth2_emb96,deformer_lite,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6564,,,,,,0/15,,,0/25,,0,,,1,0.6804,outer0/seed42=0.6524; outer1/seed43=0.7046; outer2/seed44=0.7227; outer3/seed45=0.6286; outer4/seed46=0.6936,,,,,,,0.6564,11,candidate_audit_json;model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_deformer_depth3_emb64,deformer_lite,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6458,,,,,,0/15,,,0/25,,0,,,1,0.6772,outer0/seed42=0.6677; outer1/seed43=0.6690; outer2/seed44=0.7211; outer3/seed45=0.6207; outer4/seed46=0.7077,,,,,,,0.6458,13,candidate_audit_json;model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_deformer_dropout015,deformer_lite,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6365,,,,,,,,,,,,,,,,,,,,,,,0.6365,5,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_deformer_dropout035,deformer_lite,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6417,,,,,,,,,,,,,,,,,,,,,,,0.6417,5,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_deformer_ff2,deformer_lite,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6754,,,,,,,,,,,,,,,,,,,,,,,0.6754,5,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_deformer_ff6,deformer_lite,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6500,,,,,,,,,,,,,,,,,,,,,,,0.6500,5,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_deformer_mean_pool_control,deformer_lite,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6598,,,,,,,,,,,,,,,,,,,,,,,0.6598,7,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_dgcnn,dgcnn,IDEA,IDEA,PENDING_REAUDIT,P1,"""42",123,456,789,"1024""",25,exact_single_crop_expected_BA,0.6932,0.6233,0.7427,"""42",123,456,789,"1024""",42=0.6976(jobs=5); 123=0.6931(jobs=5); 456=0.6732(jobs=5); 789=0.7046(jobs=5); 1024=0.6975(jobs=5),"""42",123,"456""",15/15,0.6880,"""42",123,456,789,"1024""",25/25,0.6932,1,0.6845,crop1=0.7292; crop2=0.6667; crop3=0.7500; crop4=0.7500; crop5=0.7708; random=0.7500; worst=0.3750,1,0.7016,outer0/seed42=0.6933; outer1/seed43=0.6891; outer2/seed44=0.7411; outer3/seed45=0.6419; outer4/seed46=0.7425,,,,,,,,22,model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_fbcnet,fbcnet,IDEA,IDEA,PENDING_RERUN,P1,"""42",123,456,789,"1024""",24,exact_single_crop_expected_BA,0.6449,,,,,,0/15,,,0/25,,0,,,1,0.6444,outer0/seed42=0.6261; outer1/seed43=0.6120; outer2/seed44=0.6806; outer3/seed45=0.6277; outer4/seed46=0.6756,,,,,,,,12,remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_fbcnet_train_aug,fbcnet,IDEA,IDEA,PENDING_RERUN,P1,"""42",123,456,789,"1024""",20,exact_single_crop_expected_BA,0.6441,,,"""123",456,789,"1024""",123=0.6626(jobs=5); 456=0.6326(jobs=5); 789=0.6350(jobs=5); 1024=0.6475(jobs=5),"""123","456""",10/15,,"""123",456,789,"1024""",20/25,,1,0.5536,crop1=0.6667; crop2=0.5833; crop3=0.6042; crop4=0.6250; crop5=0.6042; random=0.6458; worst=0.1458,1,0.6410,outer0/seed42=0.6186; outer1/seed43=0.6115; outer2/seed44=0.6666; outer3/seed45=0.6270; outer4/seed46=0.6815,,,,,,,,22,remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_fbstcnet,fbstcnet,CANDIDATE,CANDIDATE,PASS,P1,42,,exact_single_crop_expected_BA,0.6861,,,,,,,,,,,,,,,,,,,,,,,0.6861,12,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_fbstcnet_bands_4_40,fbstcnet,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6945,,,,,,,,,,,,,,,,,,,,,,,0.6945,12,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_fbstcnet_c_only,fbstcnet,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.7021,,,"""42",123,456,789,"1024""",42=0.7076(jobs=5); 123=0.7045(jobs=5); 456=0.7043(jobs=5); 789=0.6967(jobs=5); 1024=0.6938(jobs=5),"""42",123,"456""",15/15,0.7055,"""42",123,456,789,"1024""",25/25,0.7014,1,0.6696,crop1=0.6667; crop2=0.7083; crop3=0.6875; crop4=0.7083; crop5=0.7708; random=0.7292; worst=0.4167,1,0.7124,outer0/seed42=0.7026; outer1/seed43=0.6816; outer2/seed44=0.7251; outer3/seed45=0.6864; outer4/seed46=0.7665,,,,,,,0.7021,36,candidate_audit_json;model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_fbstcnet_f1_24_f2_48,fbstcnet,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6649,,,,,,,,,,,,,,,,,,,,,,,0.6649,10,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_fbstcnet_fft_rectangular,fbstcnet,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6839,,,,,,,,,,,,,,,,,,,,,,,0.6839,5,candidate_audit_json;model_deep_dive_markdown_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_fbstcnet_m_conn_light,fbstcnet,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6876,,,"""42",123,456,789,"1024""",42=0.7123(jobs=5); 123=0.7039(jobs=5); 456=0.6962(jobs=5); 789=0.6965(jobs=5); 1024=0.6871(jobs=5),"""42",123,"456""",15/15,0.7041,"""42",123,456,789,"1024""",25/25,0.6992,1,0.6845,crop1=0.7083; crop2=0.6875; crop3=0.7292; crop4=0.7292; crop5=0.7708; random=0.7708; worst=0.3958,1,0.7104,outer0/seed42=0.6915; outer1/seed43=0.7151; outer2/seed44=0.7016; outer3/seed45=0.6783; outer4/seed46=0.7657,,,,,,,0.6876,28,candidate_audit_json;model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_fbstcnet_m_power_light,fbstcnet,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6872,,,"""42",123,456,789,"1024""",42=0.7080(jobs=5); 123=0.6915(jobs=5); 456=0.6938(jobs=5); 789=0.6909(jobs=5); 1024=0.6865(jobs=5),"""42",123,"456""",15/15,0.6978,"""42",123,456,789,"1024""",25/25,0.6942,1,0.6845,crop1=0.6875; crop2=0.7292; crop3=0.7708; crop4=0.7292; crop5=0.7500; random=0.7708; worst=0.3542,1,0.7035,outer0/seed42=0.6887; outer1/seed43=0.7028; outer2/seed44=0.7098; outer3/seed45=0.6739; outer4/seed46=0.7425,,,,,,,0.6872,15,candidate_audit_json;model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_fbstcnet_p_only,fbstcnet,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.6583,,,"""42",123,456,789,"1024""",42=0.6845(jobs=5); 123=0.6877(jobs=5); 456=0.6637(jobs=5); 789=0.6759(jobs=5); 1024=0.6732(jobs=5),"""42",123,"456""",15/15,0.6786,"""42",123,456,789,"1024""",25/25,0.6770,1,0.6786,crop1=0.6667; crop2=0.7292; crop3=0.6875; crop4=0.7500; crop5=0.7500; random=0.8125; worst=0.3542,1,0.6938,outer0/seed42=0.6725; outer1/seed43=0.6869; outer2/seed44=0.7097; outer3/seed45=0.6798; outer4/seed46=0.7203,,,,,,,0.6583,18,candidate_audit_json;model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_fbstcnet_riem_guided_gate,fbstcnet,IDEA,IDEA,PASS,P1,"""42",123,456,789,"1024""",P1 25/25; P2 7/7 prediction jobs plus 1 train artifact job; P3 5/5 final jobs plus 15 inner selection jobs,exact_single_crop_expected_BA,0.6883,0.5914,0.7764,"""42",123,456,789,"1024""",42=0.6953(jobs=5); 123=0.6967(jobs=5); 456=0.6927(jobs=5); 789=0.6772(jobs=5); 1024=0.6799(jobs=5),"""42",123,"456""",15/15,0.6949,"""42",123,456,789,"1024""",25/25,0.6883,1,0.6786,crop1=0.6875; crop2=0.7292; crop3=0.7292; crop4=0.7500; crop5=0.7292; random=0.7500; worst=0.3750,1,0.7043,outer0/seed42=0.6727; outer1/seed43=0.7119; outer2/seed44=0.6969; outer3/seed45=0.6823; outer4/seed46=0.7576,,,,,,,,15,model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_lggnet,lggnet,IDEA,IDEA,PENDING_REMOTE_P1,P1,"""42",123,456,789,"1024""",pending remote protocol run,exact_single_crop_expected_BA,,,,"""42",123,456,"789""",42=0.6619(jobs=5); 123=0.6446(jobs=5); 456=0.6611(jobs=5); 789=0.6576(jobs=5),"""42",123,"456""",15/15,0.6559,"""42",123,456,"789""",20/25,,0,,,1,0.6551,outer0/seed42=0.6384; outer1/seed43=0.6275; outer2/seed44=0.6798; outer3/seed45=0.6472; outer4/seed46=0.6823,,,,,,,,17,remote_protocol_ledger_run;remote_protocol_route_table,route status unchanged; score ledger only
fixed_crop_ea_riemannian_tangent,riemannian_tangent,IDEA,IDEA,PASS,P1,"""42",123,456,789,"1024""",25,exact_single_crop_expected_BA,0.5943,0.5185,0.6618,,,,0/15,,,0/25,,1,0.4524,crop1=0.5000; crop2=0.5208; crop3=0.4583; crop4=0.5625; crop5=0.5625; random=0.5417; worst=0.0208,1,0.5878,outer0/seed42=0.5185; outer1/seed43=0.5792; outer2/seed44=0.6226; outer3/seed45=0.6005; outer4/seed46=0.6182,,,,,,,,5,remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_shallow_conv_net,shallow_conv_net,IDEA,IDEA,PENDING_REMOTE_P1,P1,"""42",123,456,789,"1024""",pending remote protocol run,exact_single_crop_expected_BA,,,,,,,0/15,,,0/25,,0,,,1,0.6123,outer0/seed42=0.6452; outer1/seed43=0.5808; outer2/seed44=0.6529; outer3/seed45=0.5879; outer4/seed46=0.5947,,,,,,,,4,remote_protocol_ledger_run;remote_protocol_route_table,route status unchanged; score ledger only
fixed_crop_ea_tsception,tsception,IDEA,IDEA,PENDING_REMOTE_P1,P1,"""42",123,456,789,"1024""",pending remote protocol run,exact_single_crop_expected_BA,,,,,,,0/15,,,0/25,,0,,,1,0.6435,outer0/seed42=0.6469; outer1/seed43=0.6272; outer2/seed44=0.6774; outer3/seed45=0.5766; outer4/seed46=0.6891,,,,,,,,11,remote_protocol_ledger_run;remote_protocol_route_table,route status unchanged; score ledger only
fixed_crop_ea_tsception_train_aug,tsception,IDEA,IDEA,PENDING_REMOTE_P1,P1,"""42",123,456,789,"1024""",pending remote protocol run,exact_single_crop_expected_BA,,,,"""42",123,789,"1024""",42=0.6397(jobs=5); 123=0.6317(jobs=5); 789=0.6454(jobs=5); 1024=0.6352(jobs=5),"""42","123""",10/15,,"""42",123,789,"1024""",20/25,,0,,,1,0.6558,outer0/seed42=0.6663; outer1/seed43=0.6356; outer2/seed44=0.6960; outer3/seed45=0.5780; outer4/seed46=0.7032,,,,,,,,14,remote_protocol_ledger_run;remote_protocol_route_table,route status unchanged; score ledger only
fixed_crop_ea_whitening_eps1e3_fbstcnet,fbstcnet,IDEA,IDEA,PASS,P1,42,,exact_single_crop_expected_BA,0.7036,,,"""42",123,456,789,"1024""",42=0.7122(jobs=5); 123=0.7057(jobs=5); 456=0.7015(jobs=5); 789=0.7101(jobs=5); 1024=0.7081(jobs=5),"""42",123,"456""",15/15,0.7065,"""42",123,456,789,"1024""",25/25,0.7075,1,0.6548,crop1=0.7292; crop2=0.7292; crop3=0.7292; crop4=0.6875; crop5=0.7500; random=0.6875; worst=0.2708,1,0.7082,outer0/seed42=0.7144; outer1/seed43=0.6829; outer2/seed44=0.7107; outer3/seed45=0.6864; outer4/seed46=0.7465,,,,,,,0.7036,32,candidate_audit_json;model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table;route_summary,route status unchanged; score ledger only
fixed_crop_ea_whitening_eps1e3_fbstcnet_c_only,fbstcnet,IDEA,,,,,,exact_single_crop_expected_BA,,,,"""42",123,456,789,"1024""",42=0.6858(jobs=5); 123=0.7064(jobs=5); 456=0.7011(jobs=5); 789=0.6999(jobs=5); 1024=0.7068(jobs=5),"""42",123,"456""",15/15,0.6978,"""42",123,456,789,"1024""",25/25,0.7000,1,0.6488,crop1=0.7083; crop2=0.7083; crop3=0.7292; crop4=0.7083; crop5=0.6667; random=0.7500; worst=0.2708,1,0.7031,outer0/seed42=0.6677; outer1/seed43=0.6828; outer2/seed44=0.7058; outer3/seed45=0.6806; outer4/seed46=0.7784,,,,,,,,10,model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table,route status unchanged; score ledger only
fixed_crop_ea_whitening_eps1e3_fbstcnet_m_conn_light,fbstcnet,IDEA,IDEA,BLOCKED,P1,42,,exact_single_crop_expected_BA,,,,"""42",123,456,789,"1024""",42=0.7197(jobs=5); 123=0.7053(jobs=5); 456=0.6996(jobs=5); 789=0.7097(jobs=5); 1024=0.7089(jobs=5),"""42",123,"456""",15/15,0.7082,"""42",123,456,789,"1024""",25/25,0.7086,1,0.6577,crop1=0.7500; crop2=0.6875; crop3=0.7500; crop4=0.6875; crop5=0.7500; random=0.6875; worst=0.2917,1,0.7149,outer0/seed42=0.7147; outer1/seed43=0.6882; outer2/seed44=0.7127; outer3/seed45=0.6894; outer4/seed46=0.7698,,,,,,,,18,model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table,route status unchanged; score ledger only
fixed_crop_ea_whitening_eps1e3_fbstcnet_m_power_light,fbstcnet,IDEA,,,,,,exact_single_crop_expected_BA,,,,"""42","123""",42=0.7190(jobs=5); 123=0.7060(jobs=5),"""42","123""",10/15,,"""42","123""",10/25,,1,0.6548,crop1=0.6875; crop2=0.7083; crop3=0.7292; crop4=0.7083; crop5=0.7500; random=0.7292; worst=0.2708,1,0.7103,outer0/seed42=0.7178; outer1/seed43=0.6659; outer2/seed44=0.7157; outer3/seed45=0.6901; outer4/seed46=0.7621,,,,,,,,8,model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table,route status unchanged; score ledger only
fixed_crop_ea_whitening_eps1e3_fbstcnet_p_only,fbstcnet,IDEA,,,,,,exact_single_crop_expected_BA,,,,"""42",123,456,789,"1024""",42=0.6840(jobs=5); 123=0.6944(jobs=5); 456=0.6845(jobs=5); 789=0.6742(jobs=5); 1024=0.6811(jobs=5),"""42",123,"456""",15/15,0.6876,"""42",123,456,789,"1024""",25/25,0.6836,1,0.6101,crop1=0.6667; crop2=0.7083; crop3=0.6458; crop4=0.6667; crop5=0.7292; random=0.6667; worst=0.1875,0,,,,,,,,,,9,remote_protocol_ledger_run;remote_protocol_route_table,route status unchanged; score ledger only
fixed_crop_ea_whitening_eps3e4_fbstcnet,fbstcnet,IDEA,IDEA,PENDING_REMOTE_PROTOCOL_RUNS,EA plus whitening eps3e4 FBSTCNet ablation,protocol default unless specified by run manifest,,exact_single_crop_expected_BA,,,,"""42",123,456,789,"1024""",42=0.7147(jobs=5); 123=0.7055(jobs=5); 456=0.7015(jobs=5); 789=0.7103(jobs=5); 1024=0.7083(jobs=5),"""42",123,"456""",15/15,0.7072,"""42",123,456,789,"1024""",25/25,0.7080,1,0.6518,crop1=0.6875; crop2=0.7083; crop3=0.7500; crop4=0.6875; crop5=0.7500; random=0.6875; worst=0.2917,1,0.7085,outer0/seed42=0.7138; outer1/seed43=0.6837; outer2/seed44=0.7104; outer3/seed45=0.6855; outer4/seed46=0.7489,,,,,,,,27,model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table,route status unchanged; score ledger only
fixed_crop_ea_whitening_eps3e4_fbstcnet_c_only,fbstcnet,IDEA,IDEA,BLOCKED,P1,42,,exact_single_crop_expected_BA,,,,"""42",123,456,789,"1024""",42=0.6857(jobs=5); 123=0.7075(jobs=5); 456=0.7016(jobs=5); 789=0.7009(jobs=5); 1024=0.7069(jobs=5),"""42",123,"456""",15/15,0.6982,"""42",123,456,789,"1024""",25/25,0.7005,1,0.6429,crop1=0.7083; crop2=0.6875; crop3=0.7292; crop4=0.7083; crop5=0.6667; random=0.7292; worst=0.2708,1,0.7018,outer0/seed42=0.6633; outer1/seed43=0.6835; outer2/seed44=0.7060; outer3/seed45=0.6793; outer4/seed46=0.7770,,,,,,,,18,model_deep_dive_markdown_table;remote_protocol_ledger_run;remote_protocol_route_table,route status unchanged; score ledger only
