strict_route_id,rank,p1_mean,p2_mean,p3_selected,p3_delta,score_04p1_04p2_02p3,score_06p2_04p1,score_balance_aware,p1_dep,p1_hc,p2_dep,p2_hc,p3_dep,p3_hc,p1_gap,p2_gap,p3_gap,p2_min,p3_min_outer,p1_router,p2_router
strict_top7_moe_07,7,0.7802502080000002,0.7589285714285714,0.782711648,0.00246144,0.7722138413714287,0.7674572260571428,0.7675850581841271,0.696356352,0.8082148266666667,0.7232142857142857,0.7767857142857143,0.698488832,0.81078592,0.1118584746666666,0.0535714285714286,0.112297088,0.0,0.75092,p1_oof_quota_hard,p1_oof_quota_hard
strict_top7_moe_06,6,0.7802502080000002,0.7589285714285714,0.780636352,0.0003861439999999,0.7717987821714287,0.7674572260571428,0.7671606556952383,0.696356352,0.8082148266666667,0.7232142857142857,0.7767857142857143,0.695993088,0.8088507733333332,0.1118584746666666,0.0535714285714286,0.1128576853333331,0.0,0.7471968,p1_oof_quota_hard,p1_oof_quota_hard
strict_top7_moe_01,1,0.7790657280000001,0.7529761904761905,0.7797357439999999,0.0006700159999999,0.7687639161904762,0.7634120054857143,0.7646384734349206,0.6970737919999999,0.8063963733333332,0.7321428571428571,0.7633928571428571,0.699520256,0.80647424,0.1093225813333333,0.03125,0.106953984,0.0,0.750456,p1_oof_quota_hard,p1_oof_quota_hard
strict_top7_moe_03,3,0.7791606400000002,0.7470238095238095,0.7814135999999999,0.0022529599999999,0.7667564998095239,0.7598785417142858,0.7625617132698413,0.6986399999999999,0.8060008533333333,0.7232142857142857,0.7589285714285714,0.6999545599999999,0.8085666133333334,0.1073608533333333,0.0357142857142857,0.1086120533333334,0.0,0.7457015999999999,p1_oof_quota_hard,p1_oof_quota_hard
strict_top7_moe_02,2,0.7784836160000002,0.7410714285714286,0.776879168,-0.001604448,0.7631978514285715,0.7560363035428572,0.758907615504762,0.6974813440000002,0.8054843733333333,0.7142857142857143,0.7544642857142857,0.694954752,0.8041873066666666,0.1080030293333331,0.0401785714285714,0.1092325546666665,0.0,0.7452799999999999,p1_oof_quota_hard,p1_oof_quota_hard
strict_top7_moe_05,5,0.7741859199999999,0.7410714285714286,0.7808729920000002,0.006687072,0.7622775378285714,0.7543172251428572,0.7572999466920635,0.6932697599999998,0.8011579733333334,0.6875,0.7678571428571429,0.6980654079999999,0.8084755200000002,0.1078882133333335,0.0803571428571429,0.1104101120000002,0.25,0.7472248,p1_oof_rank_soft_t0p1,p1_oof_rank_soft_t0p1
strict_top7_moe_04,4,0.7762848000000001,0.7202380952380952,0.781244608,0.0049598079999999,0.7548580796952382,0.7426567771428572,0.7489970463746033,0.6868263680000001,0.8061042773333332,0.6428571428571429,0.7589285714285714,0.6940101120000001,0.8103227733333334,0.1192779093333331,0.1160714285714284,0.1163126613333332,0.0,0.749172,p1_oof_quota_hard,p1_oof_quota_hard
